startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz1,quiz1_1,quiz1_2,quiz1_3,allocation_luck,ready_quiz2,quiz2_1,quiz2_2,quiz2_3,allocation_merit,ready_quiz3,quiz3_1,quiz3_2,quiz3_3,allocation_educ,ready_quiz4,quiz4_1,quiz4_2,quiz4_3,tickYN_educ,tickYN_educ_firstClick,tickYN_educ_lastClick,q91_pagesubmit,tickYN_educ_tick_count,tick241_educ,allocation_info_educ_NoTick,allocation_info_educ_YesTick,ready_quiz5,quiz5_1,quiz5_2,quiz5_3,allocation_employ,ready_quiz6,quiz6_1,quiz6_2,quiz6_3,tickYN_employ,tickYN_employ_firstClick,tickYN_employ_lastClick,q151_pagesubmit,tickYN_employ_tick_count,tick241_employ,allocation_info_employ_NoTick,allocation_info_employ_YesTick,survey_fair1,survey_reason_text,q182_4_text,q182_7_text,male,age,edu,income,party,q187_6_text,attitude,englishNative,q189_2_text,followup,mTurkID,sc0,sc1,confirmation_code,scoreopportunity,scoreemployment,passQuiz
2022-01-28 19:05:26,2022-01-28 19:08:40,IP Address,172.58.83.255,100,193,True,2022-01-28 19:08:40,R_3aDEOcK0DSHQO6B,,,,,44.9618072509765625,-93.26380157470703125,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,39456,,,
2022-01-28 19:05:33,2022-01-28 19:08:49,IP Address,173.27.32.183,100,195,True,2022-01-28 19:08:49,R_6DrPRecIDylvr0J,,,,,41.624298095703125,-93.77469635009765625,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18500,,,
2022-01-28 19:05:39,2022-01-28 19:09:03,IP Address,74.77.132.183,100,203,True,2022-01-28 19:09:04,R_1CxAJaq00a4ndh4,,,,,44.4821929931640625,-71.194000244140625,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$15,001 to $30,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,ADYS222VFS4WB,0,0,68727,,,
2022-01-28 19:08:34,2022-01-28 19:09:05,IP Address,98.215.59.60,100,31,True,2022-01-28 19:09:06,R_Wef7zsmaIXNtZQt,,,,,40.5092926025390625,-88.98439788818359375,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37602,,,
2022-01-28 19:06:25,2022-01-28 19:09:07,IP Address,108.5.59.161,100,161,True,2022-01-28 19:09:08,R_3J5fKnCoRB3R4Z3,,,,,40.64959716796875,-74.35050201416015625,anonymous,EN,0.89999997615814208984375,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AU3NJ6CG34UP,0,0,99300,,,
2022-01-28 19:04:37,2022-01-28 19:09:07,IP Address,73.206.51.137,100,270,True,2022-01-28 19:09:08,R_3lEOuWGAmDcxPmT,,,,,29.7501983642578125,-95.47100067138671875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,some graduate school attended or higher,I prefer not to answer,Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1H87RQLO8A6XH,0,0,32729,,,
2022-01-28 19:04:43,2022-01-28 19:09:08,IP Address,70.187.7.232,100,265,True,2022-01-28 19:09:09,R_rpA2l1GhGIC2z0l,,,,,41.21319580078125,-96.16680145263671875,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,50 to 59,graduated from a 4 year college,"$70,001 to $100,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A13KVTQ97TZ1PO,0,0,68187,,,
2022-01-28 19:05:16,2022-01-28 19:09:10,IP Address,75.191.146.226,100,233,True,2022-01-28 19:09:10,R_1g1o2vCjdENf5w7,,,,,36.0019989013671875,-80.000396728515625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,Very fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,40 to 49,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A32ASWHLCI1CWD,0,0,20041,0,,
2022-01-28 19:06:02,2022-01-28 19:09:18,IP Address,73.185.161.11,100,196,True,2022-01-28 19:09:18,R_1nNj2M5gtmRUBga,,,,,45.16650390625,-93.321502685546875,anonymous,EN,0.800000011920928955078125,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,50 to 59,graduated from a 4 year college,"$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A19CA1G04F23NN,0,0,62909,0,,
2022-01-28 19:07:26,2022-01-28 19:09:25,IP Address,98.41.92.162,100,118,True,2022-01-28 19:09:25,R_2wSIcdhaJRx5RmM,,,,,38.5569000244140625,-121.362701416015625,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,23 to 29,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3LN3LPE3IEXW8,0,0,76113,,,
2022-01-28 19:08:59,2022-01-28 19:09:51,IP Address,216.131.75.46,100,52,True,2022-01-28 19:09:51,R_2aQ8EhSprHXFVAK,,,,,33.843994140625,-84.47840118408203125,anonymous,EN,0.699999988079071044921875,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53482,,,
2022-01-28 19:04:40,2022-01-28 19:09:59,IP Address,216.49.35.15,100,318,True,2022-01-28 19:09:59,R_30qxFd3zrnQVL7e,,,,,41.0959014892578125,-75.119598388671875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Female,40 to 49,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2LU3430Q972IN,0,0,55481,,,
2022-01-28 19:05:01,2022-01-28 19:10:03,IP Address,71.195.51.21,100,301,True,2022-01-28 19:10:04,R_21vzGUuh6OIo5zv,,,,,45.0800018310546875,-93.02269744873046875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Very fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3IYUN2EWCO16R,0,0,17618,,,
2022-01-28 19:06:48,2022-01-28 19:10:14,IP Address,174.67.132.206,100,206,True,2022-01-28 19:10:14,R_1CrNGyzwvmxRYAP,,,,,30.0034942626953125,-90.060699462890625,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A30SB626RUIPPO,0,0,93535,,,
2022-01-28 19:05:04,2022-01-28 19:10:36,IP Address,174.53.235.231,100,331,True,2022-01-28 19:10:36,R_2PBuG0UEmo5O0DK,,,,,44.9709930419921875,-93.04979705810546875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 4 USD and worker B is paid 2 USD.,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,some graduate school attended or higher,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2HKUIA323TZOW,0,0,38640,,0,
2022-01-28 19:05:57,2022-01-28 19:10:42,IP Address,47.155.143.129,100,284,True,2022-01-28 19:10:42,R_22Va6N1VQJiZeG1,,,,,34.4701995849609375,-117.1880950927734375,anonymous,EN,0.800000011920928955078125,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,Very fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,40 to 49,graduated from a 4 year college,I prefer not to answer,Democrat,,The amount of inequality in society is very reasonable.,Yes,,Yes,A2IFXO71MXB9GK,0,0,26575,,,
2022-01-28 19:09:35,2022-01-28 19:10:56,IP Address,98.111.129.90,100,80,True,2022-01-28 19:10:56,R_tLIoEVjqSXHvzgJ,,,,,39.9022064208984375,-75.29419708251953125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,43708,,,
2022-01-28 19:06:27,2022-01-28 19:11:05,IP Address,131.191.113.109,100,277,True,2022-01-28 19:11:05,R_3KoW42uiWCSvBVc,,,,,47.206695556640625,-122.44139862060546875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,70 or above,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2DH56FQ0H2SP4,0,0,52193,,,
2022-01-28 19:10:13,2022-01-28 19:11:16,IP Address,147.4.36.76,100,62,True,2022-01-28 19:11:16,R_025j6QGq3MSuFHP,,,,,40.71929931640625,-73.6006011962890625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42010,,,
2022-01-28 19:10:58,2022-01-28 19:11:46,IP Address,52.128.53.42,100,47,True,2022-01-28 19:11:46,R_2sTlOWA7AjElB8G,,,,,32.7519073486328125,-97.68579864501953125,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53151,,,
2022-01-28 19:06:31,2022-01-28 19:11:59,IP Address,70.176.80.9,100,327,True,2022-01-28 19:11:59,R_2WMh9xEUO1LHTHC,,,,,31.854705810546875,-111.008697509765625,anonymous,EN,0.800000011920928955078125,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,70 or above,graduated from a 4 year college,"$30,001 to $50,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A221J0YB28SBLI,0,0,32758,,,
2022-01-28 19:04:58,2022-01-28 19:12:02,IP Address,71.194.21.127,100,423,True,2022-01-28 19:12:02,R_T5CMped9F6ffY8p,,,,,39.8303985595703125,-89.64980316162109375,anonymous,EN,0.89999997615814208984375,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Female,40 to 49,"some college education, or 2 year college degree","$30,001 to $50,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2M10QYY3BTJ0Q,0,0,15256,,,
2022-01-28 19:06:57,2022-01-28 19:12:05,IP Address,24.255.200.106,100,308,True,2022-01-28 19:12:05,R_3F361ACgJ3NrUxI,,,,,38.8253021240234375,-97.6389007568359375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,completed high school,"$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1X06CPDQMMIRH,0,0,38068,,,
2022-01-28 19:07:14,2022-01-28 19:12:15,IP Address,107.11.72.57,100,300,True,2022-01-28 19:12:15,R_Wk8GRKj8UbNYny9,,,,,39.9275054931640625,-82.00319671630859375,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Male,30 to 39,completed high school,"$0 to $15,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A23LGBZQ0KY3BO,0,0,30846,,,
2022-01-28 19:08:36,2022-01-28 19:12:27,IP Address,174.107.236.15,100,230,True,2022-01-28 19:12:27,R_2SdazB36Rb4L0HF,,,,,33.913299560546875,-80.35870361328125,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,30 to 39,completed high school,"$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A12PRTUB056SAK,0,0,37240,,,
2022-01-28 19:06:33,2022-01-28 19:12:50,IP Address,50.90.196.42,100,377,True,2022-01-28 19:12:51,R_3kpKX4tg1QItlh8,,,,,39.957305908203125,-86.27700042724609375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10469,,,
2022-01-28 19:11:35,2022-01-28 19:12:59,IP Address,73.187.82.72,100,83,True,2022-01-28 19:13:00,R_3n6nF8Fpn6qAI13,,,,,41.2382049560546875,-76.997802734375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,Unfair,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Male,30 to 39,completed high school,"$15,001 to $30,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AXU73FUENAD66,0,0,87308,,,
2022-01-28 19:12:01,2022-01-28 19:13:01,IP Address,99.93.254.57,100,59,True,2022-01-28 19:13:01,R_TgV5HOKS1FwTyz7,,,,,33.0579986572265625,-80.010101318359375,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16422,,,
2022-01-28 19:08:25,2022-01-28 19:13:07,IP Address,69.243.129.69,100,281,True,2022-01-28 19:13:07,R_3kdDshYmyVCUarm,,,,,39.7696990966796875,-89.6885986328125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 4 USD and worker B is paid 2 USD.,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A37DZ189TLKB9O,0,0,53503,,0,
2022-01-28 19:09:32,2022-01-28 19:13:12,IP Address,73.64.187.218,100,219,True,2022-01-28 19:13:12,R_2rG6rs7A05GPYwY,,,,,40.683197021484375,-76.2113037109375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,completed high school,"$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2EAIMII6MSIO5,0,0,48521,,,
2022-01-28 19:09:57,2022-01-28 19:13:15,IP Address,104.36.236.140,100,197,True,2022-01-28 19:13:15,R_1oi5pK0ZVvM6bn7,,,,,46.3256988525390625,-119.30670166015625,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,No (please specify your native language),Finnish,Yes,AAY54HW9N8U5K,0,0,87348,,,
2022-01-28 19:08:33,2022-01-28 19:13:22,IP Address,98.170.242.29,100,289,True,2022-01-28 19:13:23,R_2fiHhp0DsePbMBT,,,,,30.7617034912109375,-86.5883026123046875,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1ZPIPHM272LO8,0,0,21543,,,
2022-01-28 19:05:12,2022-01-28 19:13:26,IP Address,47.216.249.6,100,494,True,2022-01-28 19:13:27,R_1It2aA0W81wQnVQ,,,,,33.61419677734375,-114.5973968505859375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,10.79,131.47,134.5,34,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 4 USD and worker B is paid 2 USD.,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,60 to 69,"some college education, or 2 year college degree","$15,001 to $30,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2YRU381D269NA,0,33,97251,,33,
2022-01-28 19:09:32,2022-01-28 19:13:34,IP Address,8.40.49.210,100,242,True,2022-01-28 19:13:34,R_3RwubOy0urFJAAD,,,,,36.2801971435546875,-81.51149749755859375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,5.23,5.23,8.167,1,241,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,graduated from a 4 year college,"$100,001 to $130,000",Independent,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A2FUNB3BUB3U07,1,0,26280,1,,
2022-01-28 19:05:11,2022-01-28 19:13:44,IP Address,173.27.123.13,100,512,True,2022-01-28 19:13:44,R_3BOzCrAOclwGmNH,,,,,44.8553009033203125,-93.660003662109375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,graduated from a 4 year college,"$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2OU4XLN9GSQY4,0,0,96882,,,
2022-01-28 19:10:03,2022-01-28 19:13:58,IP Address,98.190.237.1,100,235,True,2022-01-28 19:13:58,R_1GOm8urRsOmlR7g,,,,,37.880706787109375,-95.72440338134765625,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,"some college education, or 2 year college degree","$30,001 to $50,000",I do not vote,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3TV9D4TJ1RW3Z,0,0,65458,,,
