startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q11,q41,q51,q61,q71,q81,q91,q111_firstclick,q111_lastclick,q111_pagesubmit,q111_clickcount,q121_firstclick,q121_lastclick,q121_pagesubmit,q121_clickcount,q123,q124,q125,q126,q127,q128,q129,q1210,q1211,q1212,q1213,q1214,q1215,q1216,q1217,q151_firstclick,q151_lastclick,q151_pagesubmit,q151_clickcount,q161_firstclick,q161_lastclick,q161_pagesubmit,q161_clickcount,q163,q164,q165,q166,q171_1,q171_2,q171_3,q171_4,q171_5,q172,q173,q174,q175,q176,q176_6_text,q177,q178,q178_2_text,q179,q1710,sc0,sc1,confirmation_code,fl_39_do,fl_7_do,fl_21_do,fl_16_do,batch
4/21/2022 8:18,4/21/2022 8:22,IP Address,73.86.218.74,100,262,TRUE,4/21/2022 8:22,R_3mBS5UVp0YG2leV,,,,,38.7911,-77.5264,anonymous,ZH-S,I agree,,,,,At least 60% but below 80% of managers,,0,0,103.886,0,3.214,30.947,32.38,20,Building tunnels in the soil,Help them digest food,Insect repellent,Ring shaped parts that bend and stretch,Small insects,More than 50,9 months,To create walls for the tunnels they dig,The better part of a year,Through their skin,Underwater,Through their bristles,Castings,"Rats, fish, hawks and spiders",1/3 its own body weight,,,,,,,,,,,,,8,9,7,8,9,Male,50 to 59,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very reasonable.,Yes,,Yes,A34WC09N6D235B,6,0,34798,Vignette-InfoOpportunity,FL_14,,test-long,1
4/21/2022 8:18,4/21/2022 8:22,IP Address,69.254.113.21,100,281,TRUE,4/21/2022 8:22,R_1jDGmTS007fhZmO,,,,,27.3678,-82.5253,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,0,0,28.726,0,4.233,83.911,86.147,17,Building tunnels in the soil,Help them sense danger,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 1000,2 years,To mark their territory,Weeks to months,Through their skin,Warm and dry,Via infrared,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,6,0,0,10,Female,50 to 59,some graduate school attended or higher,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3J6650P8O9GXI,8,0,74044,Vignette-MeritEmployment,FL_14,,test-long,1
4/21/2022 8:18,4/21/2022 8:22,IP Address,104.187.29.169,100,242,TRUE,4/21/2022 8:22,R_6gN1pbyxYXI96V3,,,,,32.7446,-97.3842,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0,0,32.872,0,3.231,63.401,64.689,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 20,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",Twice its own body weight,,,,,,,,,,,,,10,10,4,10,10,Female,30 to 39,some graduate school attended or higher,"$100,001 to $130,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AHWMPK2YH6KZ9,12,0,54298,Vignette-RandomOpportunity,FL_12,,,1
4/21/2022 8:18,4/21/2022 8:23,IP Address,202.182.65.52,100,260,TRUE,4/21/2022 8:23,R_3fwR5eNv3nkFMCW,,,,,40.7683,-73.9802,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,,,,1.957,19.425,20.083,20,Building tunnels in the soil,Help them grip the ground,Insect repellent,Tiny scales similar to those of a snake,Moss or other plants,More than 50,60 days,To mark their territory,Weeks to months,Through their skin,Underwater,Through their skin,Castings,"Rats, fish, hawks and spiders",1/3 its own body weight,9.938,11.084,11.851,3,,,,,,,,,9,6,8,9,10,Female,40 to 49,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A26G6MY87QFQC0,7,0,23883,Vignette-MeritEmployment,FL_13,tutorial-lowrelevance,,1
4/21/2022 8:18,4/21/2022 8:23,IP Address,24.125.74.34,100,254,TRUE,4/21/2022 8:23,R_10OFToCpdYVSYQf,,,,,33.9349,-84.3922,anonymous,ZH-S,I agree,,,,,,At least 80% of managers,39.543,39.543,39.989,1,4.832,59.607,61.113,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,9,9,6,9,Female,23 to 29,graduated from a 4 year college,"$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AA0FRDVV1XGH3,14,0,87316,Vignette-InfoEmployment,FL_14,,test-long,1
4/21/2022 8:19,4/21/2022 8:23,IP Address,173.224.23.237,100,262,TRUE,4/21/2022 8:23,R_uq49uS4PdRzSuid,,,,,41.9114,-97.2124,anonymous,ZH-S,I agree,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,,,,,,4.373,80.326,81.29,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,9 months,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Casings,"Moles, rats, fish and toads",Twice its own body weight,0,0,35.021,0,,,,,,,,,10,8,2,9,10,Male,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1JKG2JLEUK3LJ,11,0,64362,Vignette-MeritOpportunity,FL_13,tutorial-lowrelevance,,1
4/21/2022 8:18,4/21/2022 8:23,IP Address,65.132.78.10,100,329,TRUE,4/21/2022 8:23,R_2S2WmwdHm9GVsH4,,,,,38.1629,-78.8424,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,0,0,30.977,0,5.459,175.275,176.676,19,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Via infrared,Castings,"Rats, toads, humans and gophers",1/3 its own body weight,,,,,,,,,,,,,6,5,9,3,8,Male,30 to 39,some graduate school attended or higher,"$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1EQ1LHEEIQ3UA,13,0,99750,Vignette-MeritOpportunity,FL_11,,,1
4/21/2022 8:18,4/21/2022 8:23,IP Address,74.83.198.198,100,298,TRUE,4/21/2022 8:23,R_3gUCHl3BCHR8WBx,,,,,39.3434,-84.4009,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,0,0,30.435,0,3.808,119.804,121.604,19,Building tunnels in the soil,Help them sense danger,Fertilizer,Ring shaped parts that bend and stretch,Moss or other plants,More than 100,9 months,To attract a mate,Weeks to months,Through their skin,Warm and wet,Through their bristles,Castings,"Rats, toads, humans and gophers",Twice its own body weight,,,,,,,,,,,,,5,5,10,5,5,Female,40 to 49,graduated from a 4 year college,"$0 to $15,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,AGEU3VFG2D6HY,8,0,19537,Vignette-MeritOpportunity,FL_13,tutorial-highrelevance,,1
4/21/2022 8:19,4/21/2022 8:23,IP Address,104.12.8.234,100,278,TRUE,4/21/2022 8:23,R_2B8unjDlHZs9iuZ,,,,,29.6825,-82.3606,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0,0,44.277,0,,,,,,,,,,,,,,,,,,,,,,,,3.433,13.953,16.131,4,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,6,9,6,7,5,Male,40 to 49,some graduate school attended or higher,"$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A10TWBII6TEYP8,0,4,34749,Vignette-RandomOpportunity,FL_14,,test-short,1
4/21/2022 8:18,4/21/2022 8:23,IP Address,108.211.232.66,100,329,TRUE,4/21/2022 8:23,R_29cW14qp9Vj4i61,,,,,38.22,-85.6942,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,10.777,10.777,54.791,1,4.452,138.697,139.792,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,10,10,10,Male,40 to 49,graduated from a 4 year college,"$100,001 to $130,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3W3FYGMP7VLKZ,15,0,73550,Vignette-RandomOpportunity,FL_12,,,1
4/21/2022 8:18,4/21/2022 8:23,IP Address,74.197.206.82,100,319,TRUE,4/21/2022 8:23,R_DOSuSpKMthr4BGh,,,,,35.9237,-77.834,anonymous,ZH-S,I agree,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,,0,0,44.567,0,37.233,95.977,97.032,19,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 50,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and dry,Through their skin,Casings,"Rats, toads, humans and gophers",1/3 its own body weight,,,,,,,,,,,,,7,7,9,1,7,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Libertarian,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AD7KTCCMS4A96,11,0,68436,Vignette-MeritOpportunity,FL_12,,,1
4/21/2022 8:17,4/21/2022 8:24,IP Address,24.211.210.47,100,367,TRUE,4/21/2022 8:24,R_2PwbvZ3NWC56XOK,,,,,36.0558,-78.2612,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,4.428,10.572,54.833,3,4.594,68.841,70.079,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,8,7,8,7,Male,40 to 49,"some college education, or 2 year college degree","$0 to $15,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A251IZWNCICC1Y,15,0,48887,Vignette-RandomEmployment,FL_11,,,1
4/21/2022 8:19,4/21/2022 8:24,IP Address,98.178.186.160,100,302,TRUE,4/21/2022 8:24,R_e9XbQVR9ctZ5gMp,,,,,36.0055,-96.1096,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0,0,43.404,0,4.163,83.095,84.189,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,7,3,4,9,Female,23 to 29,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1K88C0IRL7KVH,15,0,20936,Vignette-RandomOpportunity,FL_11,,,1
4/21/2022 8:18,4/21/2022 8:24,IP Address,140.182.103.192,100,334,TRUE,4/21/2022 8:24,R_30qnrYeMg86V4br,,,,,39.1397,-86.5141,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,0,0,67.526,0,7.317,60.814,61.925,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,9,6,9,9,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A21OF1RLY7KCL8,15,0,70673,Vignette-MeritOpportunity,FL_12,,,1
4/21/2022 8:18,4/21/2022 8:24,IP Address,97.104.107.36,100,343,TRUE,4/21/2022 8:24,R_2hryJIfP1fqJdG9,,,,,28.0647,-80.6206,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0,0,43.683,0,8.168,61.579,62.349,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,7,6,0,7,Male,30 to 39,"some college education, or 2 year college degree","$70,001 to $100,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A1X6N7VH0PP69T,15,0,92298,Vignette-RandomOpportunity,FL_13,tutorial-highrelevance,,1
4/21/2022 8:18,4/21/2022 8:24,IP Address,172.58.46.249,100,372,TRUE,4/21/2022 8:24,R_31BeYJMfA0qaBuE,,,,,47.6034,-122.3414,anonymous,ZH-S,I agree,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,3.382,40.744,52.154,3,6.407,99.214,100.156,30,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,7,10,2,2,Male,50 to 59,graduated from a 4 year college,"$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1AAP4BW3TDT67,15,0,50830,Vignette-MeritOpportunity,FL_12,,,1
4/21/2022 8:18,4/21/2022 8:24,IP Address,50.89.15.95,100,355,TRUE,4/21/2022 8:24,R_BtDMzd0GpCLDHnb,,,,,28.6524,-81.4897,anonymous,ZH-S,I agree,,,,,,At least 60% but below 80% of managers,0,0,34.93,0,6.317,68.3,69.496,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,8,10,10,6,Male,30 to 39,graduated from a 4 year college,"$0 to $15,000",Republican,,The amount of inequality in society is very reasonable.,Yes,,Yes,A4DP9QI2225WM,15,0,50112,Vignette-InfoEmployment,FL_11,,,1
4/21/2022 8:19,4/21/2022 8:24,IP Address,74.127.176.13,100,294,TRUE,4/21/2022 8:24,R_1C22I4SOsN4mq34,,,,,46.5583,-95.4032,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,0,0,75.413,0,3.676,84.984,86.022,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,8,2,10,10,Male,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Republican,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3BROF6UXA9TR8,15,0,47858,Vignette-MeritOpportunity,FL_11,,,1
4/21/2022 8:20,4/21/2022 8:24,IP Address,137.45.235.156,100,264,TRUE,4/21/2022 8:24,R_3ea9xWmJZaE7TWV,,,,,36.8945,-80.332,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,0,0,49.85,0,4.883,67.443,68.215,30,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,60 days,To create walls for the tunnels they dig,A few days at most,Through their skin,Cool and dry,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,4,6,10,Female,23 to 29,some graduate school attended or higher,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3JRTDO07BU8VG,12,0,27793,Vignette-RandomEmployment,FL_12,,,1
4/21/2022 8:19,4/21/2022 8:24,IP Address,98.1.35.206,100,319,TRUE,4/21/2022 8:24,R_D1v1ScvaChcP2Rr,,,,,43.1612,-78.6946,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,25.603,118.182,120.44,12,,,,,,,,,,,,,,,,,,,,,,,,4.432,16.432,19.375,7,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,7,9,9,8,9,Female,40 to 49,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1WUMITCT9HTZM,0,4,34459,Vignette-MeritEmployment,FL_14,,test-short,1
4/21/2022 8:19,4/21/2022 8:25,IP Address,98.164.238.145,100,349,TRUE,4/21/2022 8:25,R_12sXTSdaX4wZZvY,,,,,33.4601,-117.6382,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,16.518,17.929,18.82,2,28.958,209.417,210.304,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,10,10,10,Male,23 to 29,"some college education, or 2 year college degree","$170,001 or above",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3TBR1AXBDPV3C,15,0,90269,Vignette-MeritEmployment,FL_11,,,1
4/21/2022 8:18,4/21/2022 8:25,IP Address,73.146.166.54,100,428,TRUE,4/21/2022 8:25,R_es0LYAEhZjOP8mB,,,,,40.4286,-84.9909,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,,4.497,144.843,149.103,27,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,60 days,To create walls for the tunnels they dig,Weeks to months,Through their mouth,Warm and wet,Through their skin,Earthworm feces,"Moles, rats, fish and toads",Twice its own body weight,13.32,13.32,39.173,1,,,,,,,,,4,6,9,4,3,Female,30 to 39,some graduate school attended or higher,"$50,001 to $70,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,AMKU7YXM3RZ8I,11,0,51033,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,1
4/21/2022 8:19,4/21/2022 8:25,IP Address,69.130.133.233,100,340,TRUE,4/21/2022 8:25,R_31h2NORNhMiuUsf,,,,,35.7506,-87.8241,anonymous,ZH-S,I agree,,,,,,At least 80% of managers,0,0,50.03,0,3.69,81.321,82.616,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Small insects,More than 20,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,7,5,2,3,Female,40 to 49,completed high school,"$30,001 to $50,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,ASCBDA9UZWQA6,11,0,59100,Vignette-InfoEmployment,FL_12,,,1
4/21/2022 8:19,4/21/2022 8:25,IP Address,98.144.145.187,100,392,TRUE,4/21/2022 8:25,R_30vJUCEDfyoacKP,,,,,42.7256,-87.8588,anonymous,ZH-S,I agree,,,,,At least 80% of managers,,0,0,77.759,0,7.066,73.3,74.677,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,5,5,5,1,1,Male,60 to 69,"some college education, or 2 year college degree","$50,001 to $70,000",Republican,,The amount of inequality in society is very reasonable.,Yes,,Yes,A2EHH2ZFIRF1BF,15,0,83599,Vignette-InfoOpportunity,FL_14,,test-long,1
4/21/2022 8:18,4/21/2022 8:25,IP Address,73.39.205.10,100,453,TRUE,4/21/2022 8:25,R_3gUzInDOwf3xirO,,,,,38.8078,-77.0523,anonymous,ZH-S,I agree,,,,,0 percent of managers,,0,0,50.741,0,9.935,114.964,116.274,18,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,60 days,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,3,5,3,4,8,Female,23 to 29,graduated from a 4 year college,"$100,001 to $130,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A1GW7QJDJ4I62I,13,0,54195,Vignette-InfoOpportunity,FL_11,,,1
