startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz7,quiz7_1,quiz7_2,quiz7_3,allocation_luck10,allocation_luck00,allocation_luck01,allocation_luck50,allocation_luck90,allocation_luck99,allocation_luck100,ready_quiz8,quiz8_1,quiz8_2,quiz8_3,edu_15v4_belief,edu_15v4_decision,edu_15v0_belief,edu_15v0_decision,edu_15v1_belief,edu_15v1_decision,edu_15v7_belief,edu_15v7_decision,edu_15v11_belief,edu_15v11_decision,edu_15v14_belief,edu_15v14_decision,edu_15v15_belief,edu_15v15_decision,ready_quiz9,quiz9_1,quiz9_2,quiz9_3,emp_15v4_belief,emp_15v4_decision,emp_15v0_belief,emp_15v0_decision,emp_15v1_belief,emp_15v1_decision,emp_15v7_belief,emp_15v7_decision,emp_15v11_belief,emp_15v11_decision,emp_15v14_belief,emp_15v14_decision,emp_15v15_belief,emp_15v15_decision,survey_consideration,q121_4_text,q121_7_text,survey_opinion_educ,survey_opinion_employ,survey_surpassingReasons,male,age,edu,income,party,q129_6_text,attitude,englishNative,q1211_2_text,followup,connectID,participantid,assignmentid,projectid
2023-07-19 00:08:44,2023-07-19 00:19:44,IP Address,96.37.85.28,100,660,True,2023-07-19 00:19:45,R_3r0PWJCsgwPFIqO,,,,,45.8784,-87.1162,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,7,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,60 to 69,"some college education, or 2 year college degree","$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,53C96BDAFEEA420CAA2BE41E4E30ADB0,53C96BDAFEEA420CAA2BE41E4E30ADB0,aad1dcee-ead8-4184-b4be-6cbc92d13571,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:09:31,2023-07-19 00:20:03,IP Address,73.174.218.67,100,631,True,2023-07-19 00:20:03,R_xfPuCzk2FiYXUA1,,,,,40.3469,-79.8689,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Male,40 to 49,"some college education, or 2 year college degree","$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,4A2B176F53F54FCB9F08B60B74337249,4A2B176F53F54FCB9F08B60B74337249,bd27bea3-4b7f-4379-a70a-6879d068d3b0,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:55,2023-07-19 00:20:15,IP Address,107.161.226.121,100,740,True,2023-07-19 00:20:16,R_2rCrFcprTopq5eH,,,,,39.4995,-82.0879,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,40,Worker A is paid $5 USD and Worker B is paid $1 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,11,Worker A is paid $6 USD and Worker B is paid $0 USD.,43,Worker A is paid $4 USD and Worker B is paid $2 USD.,49,Worker A is paid $3 USD and Worker B is paid $3 USD.,51,Worker A is paid $3 USD and Worker B is paid $3 USD.,48,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,Worker B is more capable or skilled than Worker A.,Female,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,E5847F66019E4B1FA03CD2D6BA501AFD,E5847F66019E4B1FA03CD2D6BA501AFD,74490bbe-ae5d-48ba-98f4-a7db95dfa866,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:09:07,2023-07-19 00:20:24,IP Address,102.88.37.194,100,677,True,2023-07-19 00:20:25,R_3r2j7OFlJGwo5go,,,,,7.7614,4.5424,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Male,30 to 39,graduated from a 4 year college,"$100,001 to $130,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,BE2A1E8E51ED473E877F83B7598672EA,BE2A1E8E51ED473E877F83B7598672EA,80680686-8051-4f1c-b735-b2054a15c445,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:36,2023-07-19 00:20:49,IP Address,160.2.10.119,100,732,True,2023-07-19 00:20:50,R_20TcMVWGpPo9Db3,,,,,40.1955,-92.5892,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Male,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,145A456AF8F54806B1F10D91A7CF59EA,145A456AF8F54806B1F10D91A7CF59EA,413e1fa1-928d-4874-9c73-27469fd9cc87,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:08,2023-07-19 00:21:35,IP Address,174.170.155.184,100,807,True,2023-07-19 00:21:36,R_3OiWNyFpdjzuwcv,,,,,29.7388,-95.8309,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,39,Worker A is paid $6 USD and Worker B is paid $0 USD.,,Worker A is paid $6 USD and Worker B is paid $0 USD.,40,Worker A is paid $6 USD and Worker B is paid $0 USD.,29,Worker A is paid $6 USD and Worker B is paid $0 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,25,Worker A is paid $6 USD and Worker B is paid $0 USD.,30,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers was fair.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,40 to 49,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,1320334E05CD4D0C9CB11DDD7F5A88E5,1320334E05CD4D0C9CB11DDD7F5A88E5,92753651-1ddf-4988-81cc-3d2e72025296,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:55,2023-07-19 00:22:03,IP Address,71.74.128.67,100,847,True,2023-07-19 00:22:03,R_2Ww1pWCixffuyP6,,,,,41.4296,-82.2047,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,30,Worker A is paid $5 USD and Worker B is paid $1 USD.,0,Worker A is paid $3 USD and Worker B is paid $3 USD.,1,Worker A is paid $4 USD and Worker B is paid $2 USD.,8,Worker A is paid $5 USD and Worker B is paid $1 USD.,10,Worker A is paid $5 USD and Worker B is paid $1 USD.,9,Worker A is paid $5 USD and Worker B is paid $1 USD.,5,Worker A is paid $6 USD and Worker B is paid $0 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Male,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,DAA4E9B82E0F420CAC002F39236DFDCF,DAA4E9B82E0F420CAC002F39236DFDCF,382ee0e7-2dfa-4035-b96b-2b4c84046fde,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:15:47,2023-07-19 00:22:09,IP Address,73.214.34.193,100,381,True,2023-07-19 00:22:09,R_1d0lNrdOv98rmy9,,,,,39.9877,-81.1346,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4025EA173924B26BB57571322BFAED2,c4da6cd5-30ae-4a5e-adaa-ef892959cf6e,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:09:50,2023-07-19 00:22:20,IP Address,99.126.24.218,100,750,True,2023-07-19 00:22:21,R_27st1WsVFdhf26Z,,,,,26.125,-80.267,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,20,Worker A is paid $3 USD and Worker B is paid $3 USD.,0,Worker A is paid $4 USD and Worker B is paid $2 USD.,5,Worker A is paid $4 USD and Worker B is paid $2 USD.,40,Worker A is paid $3 USD and Worker B is paid $3 USD.,45,Worker A is paid $4 USD and Worker B is paid $2 USD.,55,Worker A is paid $4 USD and Worker B is paid $2 USD.,60,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,E99CB3DAC1F1481DA3A93308667C23D6,E99CB3DAC1F1481DA3A93308667C23D6,8c35ecac-7696-486b-aabd-236bdc5e7a9d,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:13:46,2023-07-19 00:24:11,IP Address,64.92.6.219,100,624,True,2023-07-19 00:24:11,R_3MmbUtzuNfcsEro,,,,,29.7819,-95.8315,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,10,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,1,Worker A is paid $6 USD and Worker B is paid $0 USD.,10,Worker A is paid $6 USD and Worker B is paid $0 USD.,20,Worker A is paid $6 USD and Worker B is paid $0 USD.,30,Worker A is paid $6 USD and Worker B is paid $0 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended not to  redistribute because of another reason (please specify)",its was each workers luck to get it or not and i didnt want to intervene in someone's blessing.,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Male,40 to 49,graduated from a 4 year college,"$70,001 to $100,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,E7403536FA54483B8A59905B91672F6B,E7403536FA54483B8A59905B91672F6B,df9100dc-f373-4334-ad32-f168189453da,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:54,2023-07-19 00:24:16,IP Address,216.14.149.191,100,981,True,2023-07-19 00:24:16,R_2z7mYDddKSHOwQX,,,,,36.16,-95.988,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,25,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,1,Worker A is paid $6 USD and Worker B is paid $0 USD.,35,Worker A is paid $6 USD and Worker B is paid $0 USD.,45,Worker A is paid $6 USD and Worker B is paid $0 USD.,50,Worker A is paid $4 USD and Worker B is paid $2 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,Worker B studied the tutorial material more carefully (ie. taking more time to read and think about it) than Worker A did.,Male,23 to 29,completed high school,"$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,8572A0C72D3545A0A3B982DCA5521469,8572A0C72D3545A0A3B982DCA5521469,801ba230-fa4b-4dae-9d80-8d5ed556dad2,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:14:08,2023-07-19 00:25:09,IP Address,47.184.164.21,100,660,True,2023-07-19 00:25:10,R_Z4PpcP0nWc5ChUd,,,,,32.9569,-96.6746,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Female,60 to 69,"some college education, or 2 year college degree","$170,001 or above",Other (please specify),liberal,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A2W7AI47DCZK75,9894F01935114F95B3C608B7D96889EF,29d76f27-8c6c-4fbb-81ef-326651215779,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:19:05,2023-07-19 00:27:05,IP Address,181.214.94.252,100,479,True,2023-07-19 00:27:05,R_OpA1tBXXdarNCGl,,,,,38.8701,-76.9948,anonymous,EN,0.10000000149011612,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers was fair.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Republican,,The amount of inequality in society is very reasonable.,Yes,,Yes,D69BE91EFE914BA8A65E8D7B39D95ABA,D69BE91EFE914BA8A65E8D7B39D95ABA,aaf32166-f11d-4284-8f18-9c0d9a5b87dc,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:51,2023-07-19 00:28:38,IP Address,73.76.38.158,100,1247,True,2023-07-19 00:28:39,R_1CHgKnpnHTcy21I,,,,,29.7646,-95.3657,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,60,Worker A is paid $4 USD and Worker B is paid $2 USD.,,Worker A is paid $6 USD and Worker B is paid $0 USD.,5,Worker A is paid $6 USD and Worker B is paid $0 USD.,15,Worker A is paid $5 USD and Worker B is paid $1 USD.,10,Worker A is paid $4 USD and Worker B is paid $2 USD.,7,Worker A is paid $4 USD and Worker B is paid $2 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,23 to 29,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,855B9D885704401F8BEF7E4FFEED2522,855B9D885704401F8BEF7E4FFEED2522,24e475aa-653a-4df9-87af-bc6bc91ad27d,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:10:17,2023-07-19 00:28:54,IP Address,73.247.29.91,100,1116,True,2023-07-19 00:28:55,R_3pfgHOFP8wGaneH,,,,,41.85,-87.7165,anonymous,EN,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,70,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,80,Worker A is paid $3 USD and Worker B is paid $3 USD.,90,Worker A is paid $3 USD and Worker B is paid $3 USD.,40,Worker A is paid $3 USD and Worker B is paid $3 USD.,75,Worker A is paid $3 USD and Worker B is paid $3 USD.,95,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers as well as myself.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Male,23 to 29,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,73BAA9CBFD4E4E69B4B7EAD3A73130C8,73BAA9CBFD4E4E69B4B7EAD3A73130C8,db4193a0-7b6c-47ff-b839-74c950637300,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:18:41,2023-07-19 00:29:13,IP Address,66.115.165.133,100,632,True,2023-07-19 00:29:14,R_2v3aiOJdBSd3lWf,,,,,37.3881,-121.8756,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,60,Worker A is paid $5 USD and Worker B is paid $1 USD.,56,Worker A is paid $5 USD and Worker B is paid $1 USD.,49,Worker A is paid $6 USD and Worker B is paid $0 USD.,55,Worker A is paid $5 USD and Worker B is paid $1 USD.,42,Worker A is paid $5 USD and Worker B is paid $1 USD.,65,Worker A is paid $6 USD and Worker B is paid $0 USD.,62,Worker A is paid $6 USD and Worker B is paid $0 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,Worker B is more capable or skilled than Worker A.,Female,23 to 29,graduated from a 4 year college,"$100,001 to $130,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,F08528E62F8B4F89A5F282BB637AC107,F08528E62F8B4F89A5F282BB637AC107,0ea5d6d5-e77a-4fff-a9b2-dfb0a002385f,b0ec47ea-a66e-487e-8eee-ba75880445df
